API Country,API Currancy,Customer Id,Customer Name,Meter Category,Meter Name,Meter Sub Category,PublisherName,Usage Date,Billing Pre Tax Total
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/13/2023,0.00052816
DK,DKK,id1,Customer1,Storage,GRS Write Operations,Files,Microsoft,10/13/2023,0.447108868
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,10/13/2023,0.014191578
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/13/2023,0.029730687
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/13/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/13/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/13/2023,4.216294321
DK,DKK,id1,Customer1,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,10/13/2023,0.429408573
DK,DKK,id1,Customer1,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,10/13/2023,0.715680955
DK,DKK,id1,Customer1,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,10/13/2023,0.047888889
DK,DKK,id1,Customer1,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,10/13/2023,0.000810327
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,10/13/2023,0.116687112
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/13/2023,0.76981081
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/13/2023,0
DK,DKK,id1,Customer1,Storage,Geo-Replication v2 Data Transfer,Storage - Bandwidth,Microsoft,10/13/2023,0.008803867
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,10/13/2023,3.16896e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,10/13/2023,3.90693e-05
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,10/14/2023,8.5012e-05
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/14/2023,0.000193538
DK,DKK,id1,Customer1,Storage,GRS Data Stored,Files,Microsoft,10/14/2023,0.044799516
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,10/14/2023,0.014033311
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/14/2023,0.029474746
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/14/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/14/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/14/2023,4.216294321
DK,DKK,id1,Customer1,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,10/14/2023,1.145089528
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,10/14/2023,0.116687112
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/14/2023,0.76981081
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/14/2023,0
DK,DKK,id1,Customer1,Storage,Geo-Replication v2 Data Transfer,Storage - Bandwidth,Microsoft,10/14/2023,0.006098315
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,10/14/2023,3.90693e-05
DK,DKK,id1,Customer1,Storage,GRS Data Stored,Files,Microsoft,10/15/2023,0.044799516
DK,DKK,id1,Customer1,Storage,GRS Write Operations,Files,Microsoft,10/15/2023,0.63786133
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,10/15/2023,0.014760435
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/15/2023,0.030434297
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/15/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/15/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/15/2023,4.216294321
DK,DKK,id1,Customer1,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,10/15/2023,1.145089528
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,10/15/2023,0.116687112
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/15/2023,0.76981081
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/15/2023,0
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,10/15/2023,3.90693e-05
DK,DKK,id1,Customer1,Storage,GRS Batch Write Operations,Tables,Microsoft,10/15/2023,6.42474e-05
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,10/15/2023,3.16896e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,10/16/2023,5.1851e-06
DK,DKK,id1,Customer1,Storage,GRS Data Stored,Files,Microsoft,10/16/2023,0.063661931
DK,DKK,id1,Customer1,Storage,GRS Write Operations,Files,Microsoft,10/16/2023,1.665638346
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,10/16/2023,0.015981352
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,10/16/2023,0.04046933
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/16/2023,4.216294321
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/16/2023,4.216294321
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/5/2023,0.672524736
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/5/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/5/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/5/2023,0.18059477
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,11/5/2023,0.119952245
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/5/2023,1.153262973
DK,DKK,id1,Customer1,Storage,Geo-Replication v2 Data Transfer,Storage - Bandwidth,Microsoft,11/5/2023,0.07911885
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/5/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/5/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/6/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/6/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/6/2023,0.776798378
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.541784308
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.18059477
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,4.334274468
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/6/2023,0.541784308
DK,DKK,id1,Customer1,Storage,E10 LRS Disk,Standard SSD Managed Disks,Microsoft,11/6/2023,0.079968164
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,11/6/2023,0.119952245
DK,DKK,id1,Customer1,Storage,E3 LRS Disk,Standard SSD Managed Disks,Microsoft,11/6/2023,0.239904491
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/6/2023,0.139049514
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,11/6/2023,0
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/6/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/7/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/7/2023,5.15753e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Files,Microsoft,11/7/2023,0.059967487
DK,DKK,id1,Customer1,Storage,GRS Write Operations,Files,Microsoft,11/7/2023,1.386632988
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/7/2023,0.045397693
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/7/2023,4.334274468
DK,DKK,id1,Customer1,Storage,E10 LRS Disk,Standard SSD Managed Disks,Microsoft,11/7/2023,1.039586127
DK,DKK,id1,Customer1,Storage,E10 LRS Disk,Standard SSD Managed Disks,Microsoft,11/7/2023,0.959617963
DK,DKK,id1,Customer1,Storage,E15 LRS Disk,Standard SSD Managed Disks,Microsoft,11/7/2023,3.838471853
DK,DKK,id1,Customer1,Storage,E2 LRS Disk,Standard SSD Managed Disks,Microsoft,11/7/2023,0.119952245
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/7/2023,1.305918781
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,11/7/2023,0
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/7/2023,3.88614e-05
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/7/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/8/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/8/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/8/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Files,Microsoft,11/8/2023,0.059967487
DK,DKK,id1,Customer1,Storage,LRS Write Operations,Files,Microsoft,11/8/2023,0.000656686
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,11/8/2023,7.7363e-05
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/8/2023,0.014522656
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/8/2023,4.237333939
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/8/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/8/2023,3.88614e-05
DK,DKK,id1,Customer1,Storage,Write Operations,Tables,Microsoft,11/8/2023,1.0795e-06
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/8/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,LRS List and Create Container Operations,Blob Storage,Microsoft,11/9/2023,0.002849837
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/9/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/9/2023,0.014806021
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/9/2023,4.334274468
DK,DKK,id1,Customer1,Storage,Class 2 Operations,Queues v2,Microsoft,11/9/2023,7.1966e-06
DK,DKK,id1,Customer1,Storage,E15 LRS Disk,Standard SSD Managed Disks,Microsoft,11/9/2023,3.838471853
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/9/2023,4.237333939
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/9/2023,1.475031921
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,11/9/2023,0
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/9/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/9/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/9/2023,3.88614e-05
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/9/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/10/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/10/2023,0.000487387
DK,DKK,id1,Customer1,Storage,Hot LRS Write Operations,Blob Storage,Microsoft,11/10/2023,0.00100392
DK,DKK,id1,Customer1,Storage,Hot Read Operations,Blob Storage,Microsoft,11/10/2023,5.93116e-05
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,11/10/2023,2.6987e-06
DK,DKK,id1,Customer1,Storage,Protocol Operations,Files,Microsoft,11/10/2023,0.014006303
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,11/10/2023,0.029142466
DK,DKK,id1,Customer1,Storage,E15 LRS Disk,Standard SSD Managed Disks,Microsoft,11/10/2023,3.838471853
DK,DKK,id1,Customer1,Storage,Batch Write Operations,Tables,Microsoft,11/10/2023,3.15209e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/10/2023,3.88614e-05
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/10/2023,9.7154e-06
DK,DKK,id1,Customer1,Storage,Write Operations,Tables,Microsoft,11/10/2023,4.318e-07
DK,DKK,id1,Customer1,Storage,GRS Batch Write Operations,Tables,Microsoft,11/10/2023,6.26101e-05
DK,DKK,id1,Customer1,Storage,All Other Operations,Blob Storage,Microsoft,11/11/2023,5.1575e-06
DK,DKK,id1,Customer1,Storage,Read Operations,Files,Microsoft,11/11/2023,0.022050257
DK,DKK,id1,Customer1,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/11/2023,3.250705851
DK,DKK,id1,Customer1,Storage,E3 LRS Disk,Standard SSD Managed Disks,Microsoft,11/11/2023,0.179928368
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/11/2023,3.001444874
DK,DKK,id1,Customer1,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/11/2023,1.033003674
DK,DKK,id1,Customer1,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,11/11/2023,0
DK,DKK,id1,Customer1,Storage,LRS Data Stored,Tables,Microsoft,11/11/2023,2.75268e-05
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/1/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/2/2023,0.546949423
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/2/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/2/2023,0
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.278272513
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.57572472
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.374228552
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.374228552
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.364632948
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,4.60579776
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.364632948
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.163125266
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.268676909
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.163125266
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.364632948
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.22069889
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.364632948
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.230294494
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.364632948
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.115147247
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.076764831
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.44139778
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.450993384
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.153529662
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/3/2023,0.067169227
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.124742851
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.134338455
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.403015364
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.095956039
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.307059325
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.182316474
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.182316474
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,4.03007304
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,6.33297192
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.239890098
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.115147247
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/4/2023,0.201507682
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,1.15144944
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.076764831
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.04797802
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.057573623
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,9.78732024
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,1.15144944
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.191912078
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.17272087
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.278272513
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.566140631
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.086360435
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.182316474
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.163125266
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.086360435
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.067169227
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.191912078
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.182316474
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.355037345
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.067169227
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.460588988
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.431802176
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.239890098
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.383824156
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.191912078
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,0.143933483
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/5/2023,7.48442136
DK,DKK,id1,Customer1,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/5/2023,0
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/6/2023,0.198309147
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/6/2023,0.111548895
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/6/2023,0.198309147
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/6/2023,11.89831088
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,1.72717416
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.143933483
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.04797802
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.450993384
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,1.72717416
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.182316474
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.230294494
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.153529662
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.086360435
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.259081306
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.57572472
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.307059325
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.326250533
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.04797802
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.143933483
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/6/2023,0.278272513
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/7/2023,8.92373316
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/7/2023,0.632110408
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/7/2023,8.92373316
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/7/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/8/2023,17.84746632
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/9/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Machines,A2m v2,Virtual Machines Av2 Series,Microsoft,11/10/2023,17.84746632
DK,DKK,id1,Customer1,Virtual Machines,B2ms,Virtual Machines BS Series,Microsoft,11/10/2023,13.81739328
DK,DKK,id1,Customer1,Virtual Network,Standard IPv4 Static Public IP,IP Addresses,Microsoft,11/7/2023,0.7196559
DK,DKK,id1,Customer1,Virtual Network,Standard IPv4 Static Public IP,IP Addresses,Microsoft,11/11/2023,0.509756262
