Customer_ID,Transaction_Date,Brand_Name,Sector,Gender,Date_of_Birth,Country,No_of_Scans,Amount_Spent
45046304,2022-03-31,Primor,Beauty,F,1988-03-25,ES,1,16.63
65860576,2022-03-31,Converse,Shoes,F,1985-12-12,,1,19.98
33745410,2022-03-31,Calvin Klein,Premium,,,ES,1,89.5
65234641,2022-03-31,Nike,Sports,,,ES,1,27.99
35384520,2022-03-31,Levi’s,Denim,M,1980-05-22,ES,1,129.0
53503191,2022-03-31,Under Armour,Sports,,,ES,1,44.79
60863298,2022-03-31,Puma,Sports,,,ES,1,27.6
47838104,2022-03-31,Camper,Shoes,M,1983-09-09,,1,148.5
52864933,2022-03-31,Skechers,Shoes,F,1966-10-23,ES,1,29.39
41278129,2022-03-31,Scalpers,Men's Apparel,F,1969-09-30,ES,1,91.6
65589500,2022-03-31,ZZZ [NO LONGER IN CENTRE] Reef,Sports,,,ES,1,19.2
69643211,2022-03-31,TIC,Info,,,ES,1,0.0
65606925,2022-03-31,Nike,Sports,M,1981-08-15,ES,1,88.37
40429714,2022-03-31,Puma,Sports,,,ES,1,24.5
48532172,2022-03-31,Under Armour,Sports,F,2000-02-10,ES,1,55.16
53496127,2022-03-31,Skechers,Shoes,F,1993-04-19,ES,1,42.29
54032914,2022-03-31,Converse,Shoes,,,ES,1,23.98
49462267,2022-03-31,Nike,Sports,,,ES,1,106.97
56246274,2022-03-31,Converse,Shoes,M,1987-07-31,ES,1,40.0
53249958,2022-03-31,Textura,Home & Living,F,1982-08-11,ES,1,60.02
33748535,2022-03-31,Textura,Home & Living,F,1964-01-05,ES,1,4.9
42979506,2022-03-31,Levi’s,Denim,,,ES,1,168.0
55220034,2022-03-31,Asics,Sports,F,1977-05-21,ES,1,191.0
40148016,2022-04-01,Karl Lagerfeld,Women's Apparel,M,1984-02-16,ES,1,100.0
64015567,2022-04-01,Under Armour,Sports,M,1987-04-26,ES,1,47.59
69659292,2022-04-01,Superdry,Unisex Apparel,,,DE,2,47.7
33745309,2022-04-01,Converse,Shoes,F,1976-06-14,ES,1,27.98
45381623,2022-04-01,Vans,Shoes,,,ES,1,34.5
65589624,2022-04-01,Puma,Sports,,,ES,1,34.96
40718687,2022-04-01,Nike,Sports,F,1996-03-26,ES,1,34.99
45069816,2022-04-01,Levi’s,Denim,F,1976-11-13,ES,1,91.0
63702469,2022-04-01,Nike,Sports,,,ES,1,29.4
69658534,2022-04-01,Karl Lagerfeld,Women's Apparel,F,1995-10-28,ES,1,615.2
69656102,2022-04-01,Skechers,Shoes,,,ES,1,51.0
69657857,2022-04-01,Nike,Sports,,,ES,1,44.99
62656560,2022-04-01,Nike,Sports,,,ES,1,68.98
61650901,2022-04-01,ZZZ [NO LONGER IN CENTRE] Brooks Brothers,Unisex Apparel,,,ES,1,194.04
44991510,2022-04-01,Vans,Shoes,,,ES,1,44.0
35161724,2022-04-01,Timberland,Shoes,M,1995-05-17,ES,1,77.5
33746212,2022-04-01,ZZZ [NO LONGER IN CENTRE] Brooks Brothers,Unisex Apparel,F,1967-06-30,ES,1,170.0
33747627,2022-04-01,Vans,Shoes,F,1968-08-12,ES,1,15.0
63561882,2022-04-02,Primor,Beauty,,,ES,1,40.6
69666857,2022-04-02,Calvin Klein,Premium,,,GB,1,24.21
64017965,2022-04-02,Puma,Sports,M,1979-08-06,ES,1,20.5
69669226,2022-04-02,TIC,Info,F,1979-10-19,,1,100.0
55354561,2022-04-02,Timberland,Shoes,F,1955-07-17,ES,1,48.75
45042019,2022-04-02,Pepe Jeans,Denim,,,ES,1,10.5
45041051,2022-04-02,Puma,Sports,F,1973-12-19,ES,1,4.0
54712087,2022-04-02,Converse,Shoes,F,1976-12-16,ES,1,55.0
65597500,2022-04-02,Vans,Shoes,,,ES,1,50.89
41306038,2022-04-02,Converse,Shoes,F,1989-02-21,ES,1,26.25
33746321,2022-04-02,Scalpers,Men's Apparel,F,1969-08-07,ES,1,39.94
41407643,2022-04-02,Scalpers,Men's Apparel,,,ES,1,128.67
63890690,2022-04-02,Primor,Beauty,,,ES,1,24.83
46434650,2022-04-02,Primor,Beauty,,,,1,11.9
59046691,2022-04-02,The Body Shop,Beauty,,,ES,1,14.18
40432015,2022-04-02,TIC,Info,M,1978-01-03,ES,1,100.0
60937056,2022-04-02,Nike,Sports,F,1975-06-11,ES,1,35.69
48541150,2022-04-02,Primor,Beauty,,,ES,1,32.94
69390530,2022-04-02,Levi’s,Denim,,,ES,1,91.0
60917913,2022-04-02,TIC,Info,M,1963-12-06,ES,1,100.0
40430355,2022-04-02,Tommy Hilfiger,Premium,F,1975-04-09,ES,2,91.86
57211179,2022-04-02,Adolfo Domínguez,Unisex Apparel,,,ES,1,74.21
41264495,2022-04-02,Festina Group,Jewellery & Watches,,,ES,1,245.0
43964344,2022-04-02,TIC,Info,F,1981-03-09,ES,2,300.0
66723935,2022-04-02,TIC,Info,,,ES,1,100.0
34236987,2022-04-02,TIC,Info,F,1989-01-22,ES,1,100.0
56552997,2022-04-02,TIC,Info,,,ES,1,100.0
45034250,2022-04-02,TIC,Info,M,1974-03-27,ES,1,100.0
65466304,2022-04-02,Asics,Sports,F,1979-03-09,ES,1,24.75
53243554,2022-04-02,Karl Lagerfeld,Women's Apparel,F,1980-10-23,ES,1,122.85
54894007,2022-04-02,TIC,Info,M,1980-04-08,ES,2,300.0
53245651,2022-04-02,TIC,Info,M,1976-12-06,ES,1,100.0
34969822,2022-04-02,Skechers,Shoes,F,1977-04-12,ES,2,94.98
62703869,2022-04-02,TIC,Info,,,ES,1,100.0
34444529,2022-04-02,Primor,Beauty,F,1982-09-09,ES,1,13.43
33748983,2022-04-02,Munich,Shoes,F,1972-01-04,ES,1,7.46
65606252,2022-04-02,Puma,Sports,,,ES,1,96.12
45542579,2022-04-02,Puma,Sports,,,ES,1,38.3
50325543,2022-04-02,Primor,Beauty,,,ES,1,13.33
65641728,2022-04-02,TIC,Info,U,1975-03-18,ES,1,100.0
53981844,2022-04-03,Vans,Shoes,,,ES,1,32.25
53074365,2022-04-03,Jack&Jones,Men's Apparel,M,1977-06-18,ES,2,67.49
40059154,2022-04-03,Superdry,Unisex Apparel,F,,ES,2,172.08
65793118,2022-04-03,Puma,Sports,,,ES,1,20.0
69678618,2022-04-03,TIC,Info,,,ES,1,100.0
66914759,2022-04-03,Levi’s,Denim,,,ES,1,134.6
36648045,2022-04-03,Levi’s,Denim,,,ES,1,84.0
48275764,2022-04-03,Nike,Sports,F,1979-02-06,ES,1,58.08
68041526,2022-04-03,Lindt,Food & Beverages,,,ES,1,8.96
65545802,2022-04-03,TIC,Info,F,1997-09-23,ES,1,100.0
68950881,2022-04-03,Primor,Beauty,,,ES,1,27.98
69678763,2022-04-03,Nike,Sports,,,DE,1,48.58
45020341,2022-04-03,Levi’s,Denim,,,ES,1,107.52
41932221,2022-04-03,Skechers,Shoes,,,ES,1,51.99
62169857,2022-04-03,Desigual,Unisex Apparel,,,ES,1,22.48
41920084,2022-04-03,Scalpers,Men's Apparel,,,ES,1,39.94
60123448,2022-04-03,Dockers,Unisex Apparel,F,1981-06-16,ES,1,30.97
34649361,2022-04-03,TIC,Info,F,1982-09-18,IT,1,100.0
53988798,2022-04-03,TIC,Info,M,1977-03-24,ES,1,100.0
56373140,2022-04-03,Timberland,Shoes,,,ES,1,100.0
62777116,2022-04-03,Karl Lagerfeld,Women's Apparel,,,ES,1,757.4
69679877,2022-04-03,Puma,Sports,,,ES,1,43.0
47343298,2022-04-03,Primor,Beauty,F,1973-12-01,,1,5.98
67389927,2022-04-03,Lacoste,Premium,M,1999-10-07,ES,4,196.0
52656941,2022-04-03,Puma,Sports,F,1979-04-23,ES,1,61.5
52802067,2022-04-03,Tommy Hilfiger,Premium,F,1966-09-26,ES,1,44.82
69441674,2022-04-03,Primor,Beauty,,,ES,1,26.32
34455407,2022-04-03,TIC,Info,F,1988-07-15,ES,1,100.0
37278963,2022-04-03,Tommy Hilfiger,Premium,,,ES,1,20.25
69672350,2022-04-03,Lacoste,Premium,,,BE,1,59.0
47353963,2022-04-03,Skechers,Shoes,,,,1,79.98
44081240,2022-04-03,Converse,Shoes,,,ES,1,27.3
35006312,2022-04-03,Primor,Beauty,,,ES,1,39.68
56542887,2022-04-03,Puma,Sports,M,1995-03-17,ES,1,28.3
41693319,2022-04-03,Puma,Sports,F,1976-04-24,ES,1,40.0
41910279,2022-04-03,Calvin Klein,Premium,,,ES,1,88.8
33748949,2022-04-03,Jack&Jones,Men's Apparel,,,ES,1,14.27
48252728,2022-04-03,Clarks,Shoes,,,,1,59.96
65801331,2022-04-03,TIC,Info,F,1973-05-09,ES,1,100.0
64128688,2022-04-03,Skechers,Shoes,,,ES,1,40.49
69675437,2022-04-03,Vans,Shoes,,,ES,1,62.5
69678684,2022-04-03,TIC,Info,,,ES,1,100.0
69679920,2022-04-03,TIC,Info,,,ES,1,100.0
52966951,2022-04-03,Asics,Sports,F,1992-12-16,ES,1,24.3
48242452,2022-04-03,Javier Simorra,Women's Apparel,,,,1,49.0
66388397,2022-04-03,TIC,Info,F,1998-09-08,ES,1,100.0
39319725,2022-04-04,Nike,Sports,,,ES,1,8.49
57119202,2022-04-04,TIC,Info,F,1977-02-27,ES,1,100.0
69681115,2022-04-04,TIC,Info,F,1995-02-01,ES,1,100.0
67762635,2022-04-04,UGG,Shoes,M,1970-10-28,,2,324.0
69681668,2022-04-04,Jack&Jones,Men's Apparel,,,ES,1,90.0
69686083,2022-04-04,TIC,Info,,,ES,1,100.0
69681063,2022-04-04,Tommy Hilfiger,Premium,M,1967-10-04,,1,175.0
45107787,2022-04-04,Skechers,Shoes,,,ES,1,45.07
61264228,2022-04-04,Primor,Beauty,M,1977-01-11,ES,1,9.99
45011751,2022-04-04,The Body Shop,Beauty,,,ES,1,25.2
44410899,2022-04-04,TIC,Info,F,1976-01-15,ES,1,100.0
51324531,2022-04-04,Nike,Sports,M,1979-04-04,ES,1,44.98
42128153,2022-04-04,Scalpers,Men's Apparel,,,ES,1,227.17
44965443,2022-04-04,Nike,Sports,,,ES,1,337.87
69686284,2022-04-04,The Body Shop,Beauty,,,ES,1,21.7
40589627,2022-04-05,Superdry,Unisex Apparel,,,ES,1,14.5
69693372,2022-04-05,TIC,Info,,,ES,1,100.0
56720655,2022-04-05,Under Armour,Sports,,,ES,1,5.24
53911777,2022-04-05,Asics,Sports,,,ES,1,15.3
65857210,2022-04-05,Lindt,Food & Beverages,M,1978-12-28,ES,1,6.93
33748487,2022-04-05,TIC,Info,F,1984-05-09,ES,1,100.0
65747281,2022-04-05,Adolfo Domínguez,Unisex Apparel,F,1987-04-14,ES,2,259.04
40059529,2022-04-05,Nike,Sports,,,ES,1,33.73
44981965,2022-04-05,Converse,Shoes,F,1976-09-24,ES,1,79.94
69680350,2022-04-05,Levi’s,Denim,F,1971-08-02,,1,100.0
69688771,2022-04-05,Zwilling,Home & Living,,,ES,1,151.0
69681063,2022-04-05,Jack&Jones,Men's Apparel,M,1967-10-04,,1,110.28
67108693,2022-04-06,Munich,Shoes,,,ES,1,70.4
50264951,2022-04-06,Nike,Sports,,,,2,68.36
63641834,2022-04-06,Converse,Shoes,M,1990-12-08,ES,1,20.0
50146910,2022-04-06,TIC,Info,,,,1,100.0
49097090,2022-04-06,Festina Group,Jewellery & Watches,F,1991-09-15,ES,1,193.9
42086055,2022-04-06,Converse,Shoes,M,1979-08-16,ES,1,80.0
40450252,2022-04-06,Under Armour,Sports,F,1983-06-20,ES,1,31.15
67968324,2022-04-06,The Body Shop,Beauty,,,ES,1,11.8
62247401,2022-04-06,Nike,Sports,,,ES,1,21.97
52680959,2022-04-06,ZZZ [NO LONGER IN CENTRE] Brooks Brothers,Unisex Apparel,,,ES,1,74.7
69695987,2022-04-06,Superdry,Unisex Apparel,,,DE,1,49.5
52865262,2022-04-06,Nike,Sports,,,ES,1,85.16
69687296,2022-04-06,Nike,Sports,F,1978-05-29,,1,74.98
33745357,2022-04-06,Desigual,Unisex Apparel,F,1954-01-13,ES,1,41.98
69649348,2022-04-06,Primor,Beauty,F,1975-03-31,ES,1,18.89
48290392,2022-04-06,WMF,Home & Living,F,1960-03-11,ES,1,37.0
63117374,2022-04-06,Textura,Home & Living,,,ES,1,22.42
69698262,2022-04-06,Calvin Klein,Premium,,,FR,1,43.02
54461797,2022-04-06,Primor,Beauty,F,2001-04-04,ES,1,550.0
69698932,2022-04-06,Dockers,Unisex Apparel,,,ES,1,34.3
48290748,2022-04-06,Asics,Sports,F,1960-09-23,,1,44.8
69695610,2022-04-06,Vans,Shoes,,,DE,1,79.0
65854582,2022-04-06,Skechers,Shoes,,,ES,1,96.98
49037969,2022-04-06,TIC,Info,F,1978-04-18,,1,100.0
45040205,2022-04-06,Nike,Sports,F,1974-09-23,ES,1,176.44
62178324,2022-04-06,TIC,Info,M,1975-03-30,ES,1,100.0
61724755,2022-04-06,Tommy Hilfiger,Premium,,,ES,1,48.95
45152668,2022-04-06,Primor,Beauty,,,ES,1,27.62
69685296,2022-04-06,Timberland,Shoes,,,ES,1,65.0
40812429,2022-04-06,Nike,Sports,F,1990-04-03,ES,1,9.99
69694581,2022-04-06,Calvin Klein,Premium,F,1977-02-19,DE,1,28.39
65350859,2022-04-07,Levi’s,Denim,,,ES,1,180.18
49045350,2022-04-07,Multiópticas,Optical,,,,1,68.02
34561822,2022-04-07,Nike,Sports,,,ES,1,118.97
69704455,2022-04-07,TIC,Info,,,ES,1,100.0
36294587,2022-04-07,Home & Cook,Home & Living,,,ES,1,89.3
36489312,2022-04-07,Primor,Beauty,,,ES,1,7.48
67968324,2022-04-07,TIC,Info,,,ES,1,100.0
69706336,2022-04-07,TIC,Info,,,ES,1,100.0
34616416,2022-04-07,Pepe Jeans,Denim,,,ES,1,24.0
65621099,2022-04-07,Timberland,Shoes,F,1974-08-11,ES,3,119.28
69705856,2022-04-07,Quiksilver,Outdoor & Surfwear,,,ES,1,34.9
44993674,2022-04-07,Levi’s,Denim,,,ES,1,229.6
52336620,2022-04-07,TIC,Info,F,1991-04-19,ES,1,100.0
52622113,2022-04-07,Nike,Sports,,,ES,1,92.98
34453726,2022-04-07,BOSS,Men's Apparel,,,GB,1,314.0
67115688,2022-04-07,TIC,Info,,,ES,1,100.0
50515937,2022-04-07,Primor,Beauty,F,,ES,1,3.74
69503967,2022-04-07,Lindt,Food & Beverages,,,ES,1,3.34
48958506,2022-04-07,TIC,Info,,,,1,100.0
44993674,2022-04-07,Primor,Beauty,,,ES,1,29.92
62921457,2022-04-07,TIC,Info,F,1994-11-25,,1,100.0
45044721,2022-04-07,TIC,Info,,,,1,100.0
69551846,2022-04-07,Skechers,Shoes,F,1988-01-15,ES,1,51.99
49866320,2022-04-07,Festina Group,Jewellery & Watches,F,1964-06-29,,1,7.42
64009148,2022-04-07,Asics,Sports,F,1975-12-21,ES,1,10.5
53410330,2022-04-07,Karl Lagerfeld,Women's Apparel,M,2001-06-16,ES,1,67.0
69703467,2022-04-07,TIC,Info,,,ES,1,100.0
36268109,2022-04-07,Puma,Sports,F,1992-09-21,ES,1,38.0
68203123,2022-04-08,Textura,Home & Living,F,1977-12-11,ES,1,24.9
41382472,2022-04-08,WMF,Home & Living,F,1986-05-04,ES,1,12.75
63993392,2022-04-08,Tommy Hilfiger,Premium,,,ES,1,24.3
33747841,2022-04-08,Converse,Shoes,F,1977-11-21,GB,1,44.97
53988774,2022-04-08,TIC,Info,F,1968-04-09,ES,2,300.0
69682743,2022-04-08,TIC,Info,M,1980-10-23,ES,1,100.0
66287955,2022-04-08,Javier Simorra,Women's Apparel,,,ES,1,131.0
33746107,2022-04-08,The Body Shop,Beauty,M,1981-08-09,BE,1,19.4
57418747,2022-04-08,Asics,Sports,,,ES,1,92.12
69455104,2022-04-08,Under Armour,Sports,,,ES,1,69.99
50149073,2022-04-08,Textura,Home & Living,F,1975-10-11,ES,2,133.35
33745190,2022-04-08,Home & Cook,Home & Living,M,1972-07-07,ES,1,54.06
41080835,2022-04-08,TIC,Info,F,1984-11-02,ES,1,100.0
69719489,2022-04-08,Festina Group,Jewellery & Watches,,,DE,1,69.0
62382541,2022-04-08,Levi’s,Denim,,,ES,2,145.38
42060700,2022-04-08,Nike,Sports,F,1986-05-28,ES,1,0.0
55930675,2022-04-08,TIC,Info,F,1979-01-07,ES,1,100.0
53087944,2022-04-08,Sunglass Hut,Optical,M,1999-01-08,ES,1,132.0
64795345,2022-04-08,TIC,Info,F,1984-12-30,,1,100.0
39675825,2022-04-08,TIC,Info,,2001-09-12,ES,1,100.0
69710247,2022-04-08,Jack&Jones,Men's Apparel,,,DE,1,31.49
44590583,2022-04-08,Nike,Sports,,,ES,1,11.99
65586619,2022-04-09,TIC,Info,F,2002-01-09,ES,1,100.0
56223508,2022-04-09,TIC,Info,,,ES,1,100.0
67592861,2022-04-09,Nike,Sports,,,ES,2,251.42
52959041,2022-04-09,Festina Group,Jewellery & Watches,,,ES,1,19.9
53987030,2022-04-09,Tommy Hilfiger,Premium,F,1980-01-26,ES,1,52.0
34721501,2022-04-09,TIC,Info,F,1991-07-22,ES,1,100.0
55982075,2022-04-09,TIC,Info,,,ES,1,100.0
69336931,2022-04-09,Nike,Sports,,,ES,1,122.34
62851577,2022-04-09,Nike,Sports,F,1982-02-05,ES,1,29.04
54890924,2022-04-09,Dockers,Unisex Apparel,,,ES,1,41.47
61730064,2022-04-09,ZZZ [NO LONGER IN CENTRE] Sundek,Unisex Apparel,,,ES,2,39.37
49841126,2022-04-09,Nike,Sports,F,1977-10-11,ES,1,89.98
66925906,2022-04-09,Nike,Sports,,,ES,1,14.69
34834964,2022-04-09,Primor,Beauty,F,1987-01-18,ES,1,9.43
50341608,2022-04-09,Skechers,Shoes,,,,1,37.99
64025675,2022-04-09,Converse,Shoes,M,1988-11-14,ES,1,22.5
33748381,2022-04-09,Puma,Sports,F,,ES,1,56.0
35858942,2022-04-09,Primor,Beauty,,,ES,2,60.14
45805125,2022-04-09,Under Armour,Sports,M,1980-04-27,ES,1,52.49
38730860,2022-04-09,Under Armour,Sports,F,1989-03-14,ES,1,42.73
40808694,2022-04-09,Nike,Sports,,,ES,1,153.16
50064278,2022-04-09,Nike,Sports,,,ES,1,24.59
69009290,2022-04-09,Javier Simorra,Women's Apparel,,,ES,1,65.0
34773922,2022-04-09,TIC,Info,,,ES,1,100.0
69726805,2022-04-09,Lacoste,Premium,,,BE,2,96.0
33748966,2022-04-09,Tommy Hilfiger,Premium,,,ES,1,97.0
60248295,2022-04-09,Primor,Beauty,,,ES,1,51.81
69721823,2022-04-09,Levi’s,Denim,F,1977-03-26,,1,138.6
69732105,2022-04-09,TIC,Info,F,1960-05-06,ES,1,100.0
34834964,2022-04-09,Carhartt WIP,Unisex Apparel,F,1987-01-18,ES,1,18.37
51645180,2022-04-09,Scalpers,Men's Apparel,M,1975-10-26,ES,1,35.6
69289570,2022-04-09,TIC,Info,,1992-12-28,ES,1,100.0
55813186,2022-04-09,Converse,Shoes,,,ES,1,14.97
64237859,2022-04-09,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,ES,1,79.97
40430004,2022-04-09,Nike,Sports,F,1986-05-03,ES,1,41.99
35233290,2022-04-09,Jack&Jones,Men's Apparel,,,ES,1,25.2
69731700,2022-04-09,Scalpers,Men's Apparel,,,ES,1,27.6
42143690,2022-04-09,Lindt,Food & Beverages,F,1977-05-16,ES,1,14.47
69699050,2022-04-09,TIC,Info,,,ES,1,100.0
63061369,2022-04-09,Hawkers,Optical,F,1987-08-25,ES,1,40.15
69732660,2022-04-09,Jack&Jones,Men's Apparel,,,ES,2,41.99
69736946,2022-04-10,TIC,Info,M,1996-11-08,,1,100.0
49017287,2022-04-10,Nike,Sports,,,ES,1,152.94
33747739,2022-04-10,Timberland,Shoes,,1983-12-02,ES,1,50.0
65236236,2022-04-10,Puma,Sports,,,ES,1,14.7
69735370,2022-04-10,Levi’s,Denim,,,ES,1,69.3
57532450,2022-04-10,Puma,Sports,,,ES,1,17.0
53912064,2022-04-10,Under Armour,Sports,F,1980-12-06,ES,1,50.97
69740258,2022-04-10,Vans,Shoes,,,DE,1,99.0
56380514,2022-04-10,Nike,Sports,,,ES,2,34.48
65617724,2022-04-10,Nike,Sports,F,1992-05-06,ES,1,33.74
41646738,2022-04-10,Asics,Sports,F,1988-03-15,ES,1,28.0
41940240,2022-04-10,Triumph,Lingerie & Underwear,,,ES,1,44.0
69742654,2022-04-10,ZZZ [NO LONGER IN CENTRE] Reef,Sports,,,ES,1,45.0
39271060,2022-04-10,Primor,Beauty,F,1990-09-28,ES,1,44.4
48575750,2022-04-10,Nike,Sports,M,1982-07-28,ES,1,55.29
64014640,2022-04-10,BOSS,Men's Apparel,M,1985-06-15,ES,1,180.0
65555568,2022-04-10,North Sails,Men's Apparel,M,1973-01-20,ES,1,163.6
34452601,2022-04-10,Calvin Klein,Premium,F,,ES,1,70.0
35349894,2022-04-10,Nike,Sports,F,,ES,1,84.97
49763978,2022-04-10,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,,1,159.83
66308638,2022-04-10,Primor,Beauty,,,ES,1,25.99
45022005,2022-04-10,Nike,Sports,M,,ER,2,35.23
49628464,2022-04-10,TIC,Info,F,1979-10-21,ES,1,100.0
36295944,2022-04-10,Primor,Beauty,F,1974-04-29,ES,1,13.43
64401897,2022-04-10,Under Armour,Sports,,,ES,1,19.53
69739234,2022-04-10,Levi’s,Denim,,,ES,1,41.3
53430544,2022-04-10,TIC,Info,F,1976-08-28,ES,1,100.0
68762932,2022-04-10,Primor,Beauty,F,1997-05-31,ES,1,9.63
63742768,2022-04-10,ZZZ [NO LONGER IN CENTRE] Reef,Sports,F,1977-03-13,ES,1,39.0
69700977,2022-04-10,Primor,Beauty,F,1980-08-03,ES,1,3.74
41268830,2022-04-10,TIC,Info,F,1982-05-21,ES,1,100.0
62919625,2022-04-10,TIC,Info,F,1989-06-18,ES,1,100.0
40070118,2022-04-10,Textura,Home & Living,F,1981-02-27,ES,1,51.06
33747830,2022-04-10,TIC,Info,F,1972-03-26,ES,2,300.0
41237006,2022-04-10,Carhartt WIP,Unisex Apparel,F,1967-05-26,ES,1,36.0
55412783,2022-04-10,Vans,Shoes,,,ES,1,10.0
33747465,2022-04-10,Lacoste,Premium,,1990-04-28,ES,2,58.5
35233104,2022-04-10,Karl Lagerfeld,Women's Apparel,M,1981-02-25,ES,1,170.05
63468752,2022-04-10,Puma,Sports,F,1983-09-30,ES,1,72.7
62173853,2022-04-10,TIC,Info,M,1998-09-14,ES,1,100.0
69739888,2022-04-10,TIC,Info,,,ES,1,100.0
33746231,2022-04-10,Timberland,Shoes,F,1992-07-27,ES,1,11.25
64018534,2022-04-10,Carhartt WIP,Unisex Apparel,,,ES,1,46.5
53645352,2022-04-10,Skechers,Shoes,,,ES,1,54.0
69741926,2022-04-10,Camper,Shoes,,,ES,1,79.0
42226238,2022-04-10,The Body Shop,Beauty,F,1980-04-24,ES,1,13.5
66851212,2022-04-11,Tommy Hilfiger,Premium,F,1988-01-05,,1,116.0
65993228,2022-04-11,Carhartt WIP,Unisex Apparel,,,ES,1,42.5
55673258,2022-04-11,Primor,Beauty,F,1973-02-20,ES,1,17.79
59134609,2022-04-11,Lacoste,Premium,,,ES,1,36.0
45089763,2022-04-11,Nike,Sports,,,ES,1,92.98
65807740,2022-04-11,Puma,Sports,,,ES,1,13.25
40465800,2022-04-11,Nike,Sports,F,1960-09-09,ES,2,100.33
33744447,2022-04-11,Nike,Sports,F,2000-06-14,AF,2,68.38
69750536,2022-04-11,Vans,Shoes,M,1981-08-04,ES,1,109.48
34445278,2022-04-11,Karl Lagerfeld,Women's Apparel,,,ES,1,245.6
69746165,2022-04-11,Superdry,Unisex Apparel,,,DE,1,186.3
59124568,2022-04-11,Sunglass Hut,Optical,F,1969-07-09,ES,1,245.4
45686434,2022-04-11,Primor,Beauty,F,1985-12-19,ES,1,44.98
69680996,2022-04-11,Skechers,Shoes,F,1969-10-22,ES,1,44.24
65521122,2022-04-12,Asics,Sports,,,ES,1,126.0
68098312,2022-04-12,BOSS,Men's Apparel,,,ES,1,196.0
69753698,2022-04-12,Dockers,Unisex Apparel,,,ES,1,129.5
64066794,2022-04-12,Primor,Beauty,F,1996-04-01,ES,1,25.5
34442334,2022-04-12,Nike,Sports,F,1978-02-22,ES,1,33.58
69757903,2022-04-12,Primor,Beauty,,,ES,1,15.95
52695873,2022-04-12,Pepe Jeans,Denim,F,1980-06-29,ES,1,77.0
34916799,2022-04-12,Puma,Sports,,,ES,1,49.0
50149073,2022-04-12,Levi’s,Denim,F,1975-10-11,ES,1,142.6
48541754,2022-04-12,Skechers,Shoes,F,1989-08-11,ES,1,142.98
69740591,2022-04-12,Diesel,Denim,M,1970-10-29,,1,66.0
53530305,2022-04-12,Nike,Sports,F,1980-02-24,ES,2,35.68
53759033,2022-04-12,Calvin Klein,Premium,,,ES,1,26.9
62932092,2022-04-12,Primor,Beauty,F,1976-01-27,ES,1,21.23
65748071,2022-04-12,Timberland,Shoes,,,ES,1,48.75
69757730,2022-04-12,Timberland,Shoes,,,ES,1,90.0
69755980,2022-04-12,Tommy Hilfiger,Premium,,,DE,1,110.0
40128997,2022-04-12,Calvin Klein,Premium,F,1990-03-31,ES,1,26.9
66916086,2022-04-12,Under Armour,Sports,,,ES,1,33.73
66532957,2022-04-12,Carhartt WIP,Unisex Apparel,F,1962-01-10,ES,1,79.0
69758503,2022-04-12,Adolfo Domínguez,Unisex Apparel,,,ES,1,74.95
40160118,2022-04-12,Levi’s,Denim,,,ES,1,16.24
69754858,2022-04-12,Primor,Beauty,,,ES,1,39.4
69759900,2022-04-13,Vans,Shoes,F,1990-10-14,,1,138.0
69241917,2022-04-13,Calvin Klein,Premium,,,ES,2,105.56
33748003,2022-04-13,Desigual,Unisex Apparel,,,ES,1,114.55
69762172,2022-04-13,BOSS,Men's Apparel,,,GB,1,136.0
69761306,2022-04-13,Calvin Klein,Premium,,,NO,1,65.52
61027828,2022-04-13,Under Armour,Sports,M,1978-03-31,ES,2,23.96
69784727,2022-04-13,Under Armour,Sports,,,ES,1,181.56
69785628,2022-04-13,Carhartt WIP,Unisex Apparel,,,DE,1,195.1
35013849,2022-04-13,Calvin Klein,Premium,,,ES,2,179.11
69784335,2022-04-13,Calvin Klein,Premium,F,1980-11-25,,1,136.8
69763038,2022-04-13,Superdry,Unisex Apparel,,,GB,1,29.7
69785628,2022-04-13,Superdry,Unisex Apparel,,,DE,1,32.3
63723229,2022-04-13,Under Armour,Sports,,,ES,1,213.52
69353998,2022-04-13,Lacoste,Premium,F,1967-11-03,,1,67.16
61332419,2022-04-13,Tommy Hilfiger,Premium,,,ES,1,37.35
69785369,2022-04-13,Nike,Sports,,,ES,1,148.96
38737442,2022-04-13,TIC,Info,F,1975-12-23,DE,1,0.0
69785838,2022-04-13,Puma,Sports,,,DE,1,49.0
69784831,2022-04-13,Primor,Beauty,,,FR,1,169.9
47006927,2022-04-13,Pepe Jeans,Denim,,,,1,43.5
52843579,2022-04-13,Converse,Shoes,F,1995-08-05,ES,1,52.5
67073698,2022-04-13,Converse,Shoes,,,ES,1,50.0
68145277,2022-04-13,Vans,Shoes,,,ES,2,64.75
69761267,2022-04-13,Superdry,Unisex Apparel,,,DE,1,82.2
46273227,2022-04-14,Tommy Hilfiger,Premium,F,1978-09-24,,1,40.5
33745097,2022-04-14,Asics,Sports,,1980-01-20,ES,1,23.1
39664315,2022-04-14,Under Armour,Sports,F,1965-11-10,ES,1,15.74
66157961,2022-04-14,Home & Cook,Home & Living,,,ES,1,41.6
45528270,2022-04-14,Puma,Sports,F,1978-02-18,ES,1,73.0
